slope,intercept,r_value,p_value,std_err,C_rel,temperature,file
-0.002074677793837735,-0.0015803563058957026,-0.9987990326550636,0.0,4.606942578347218e-06,0.475681158421556,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_1_repro_02.txt
-0.0020554171625407265,0.005189241647333254,-0.9984928292207439,0.0,5.093367429123514e-06,0.5202378966483138,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_1_repro_03.txt
-0.00019235744912083204,-0.1651816652769511,-0.9992810348030423,0.0,1.0219440823443697e-07,0.1312964438403816,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_1_repro_04.txt
-0.0017274795061266782,-0.020942990637217274,-0.9992001608734827,0.0,2.855887280128722e-06,0.44591529356280285,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_2_repro_01.txt
-0.0005337023355600377,-0.10158114751374747,-0.9990999450902309,0.0,5.26954926315599e-07,0.24911348613888643,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_2_repro_02.txt
-0.0007536840267667389,-0.06534734966258293,-0.9989725444823598,0.0,9.393182246939549e-07,0.25497466850123574,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_2_repro_03.txt
-0.0005963990033422054,-0.07828638253060771,-0.9991060142182115,0.0,6.177039608480124e-07,0.2354783544839635,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_3_repro_01.txt
-0.0002201898662354292,-0.09452433397625104,-0.9993241491846321,0.0,1.2053941924304663e-07,0.15619419905366144,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_3_repro_02.txt
-0.0002571981206406865,-0.09093065211748608,-0.9995503492522301,0.0,1.2392960444905398e-07,0.15949229040940224,230.0,SR_TGA_0094_Z02_P1-001-3_BM_iso230_ratio_3_repro_03.txt
-0.00022539803220750793,-0.13877212311511156,-0.9995877493324475,0.0,9.76452835485406e-08,0.10625627773858927,235.0,SR_TGA_0094_Z02_P1-001-3_BM_iso235_ratio_1_repro_01.txt
-0.0034353102855687987,-0.01793941177108682,-0.9995644327617562,0.0,5.915300540579658e-06,0.4632851540933479,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_1_repro_01.txt
-0.0025289262514894186,-0.049638982861344605,-0.9995372151952955,0.0,3.86762086258406e-06,0.45352473666628296,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_1_repro_02.txt
-0.0022206700011328647,0.004118198320462008,-0.9988638924039442,0.0,4.955881971294996e-06,0.4636814557226232,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_1_repro_03.txt
-0.00015750317149210367,-0.13362850553133288,-0.9993421766931054,0.0,7.225293593388938e-08,0.08997977648492915,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_1_repro_04.txt
-0.001071576683129902,-0.10473516414156825,-0.9993712334901372,0.0,1.252731552628223e-06,0.259626034198894,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_2_repro_01.txt
-0.0012753679109735328,-0.08936850452798684,-0.9993535523933925,0.0,1.6459524357921146e-06,0.26667694119396634,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_2_repro_02.txt
-0.0010539748252291693,-0.09904459894744078,-0.9992721137546802,0.0,1.315152927142071e-06,0.25496471923328934,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_2_repro_03.txt
-0.0005197223707433316,-0.10683111424368408,-0.9995229111657228,0.0,3.6747245631735795e-07,0.17158838735060553,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_3_repro_01.txt
-0.00048239672185746996,-0.1204374305403616,-0.9995232949181388,0.0,3.292566660875294e-07,0.169966973893958,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_3_repro_02.txt
-0.0004537098554152529,-0.1018258348325437,-0.9995025829196386,0.0,3.058401058130839e-07,0.15750928554526641,240.0,SR_TGA_0094_Z02_P1-001-3_BM_iso240_ratio_3_repro_03.txt
-0.00034756955481294585,-0.1459046472537724,-0.9995075665482427,0.0,2.0482584047906626e-07,0.11915629479917708,245.0,SR_TGA_0094_Z02_P1-001-3_BM_iso245_ratio_1_repro_01.txt
-0.005038196312389713,-0.012969502697847801,-0.9997486683875367,0.0,8.00882824569745e-06,0.4877899817050659,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_1_repro_01.txt
-0.005302901081227742,-0.04790011513719794,-0.9996752190827306,5.482773523448253e-300,9.885730813733146e-06,0.4571095093967221,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_1_repro_02.txt
-0.003148241089132259,-0.0040257888769635874,-0.9995944928628004,0.0,5.013480800282789e-06,0.471093066356778,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_1_repro_03.txt
-0.0005180494133417625,-0.14673395282163282,-0.9995000482873306,0.0,3.75955381712517e-07,0.13515022653493716,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_1_repro_04.txt
-0.0014778814030936894,-0.12171741146097403,-0.999390592590479,0.0,2.0047039694861918e-06,0.22927394166830706,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_2_repro_01.txt
-0.001592892264342889,-0.1192446529796305,-0.9993906567464199,0.0,2.2415095570548648e-06,0.24315290500696846,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_2_repro_02.txt
-0.0013433242398769574,-0.12459163156984232,-0.9993307041722579,0.0,1.8224570721262634e-06,0.2398775551802458,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_2_repro_03.txt
-0.0006795344559082805,-0.1324962217814899,-0.9994956375877586,0.0,5.669936115423236e-07,0.15614804581576178,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_3_repro_01.txt
-0.0005527904536609173,-0.13779838867041094,-0.9994742902020977,0.0,4.251399146675249e-07,0.14861675710295233,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_3_repro_02.txt
-0.0006505284294271378,-0.14641456480202575,-0.9993631732513626,0.0,5.993278587433999e-07,0.16652442231118458,250.0,SR_TGA_0094_Z02_P1-001-3_BM_iso250_ratio_3_repro_03.txt
